service_category,service_category_name,service_code,service_name,units,unit_type,calculation_type,valid_from,valid_until,notes
22,短期入所療養介護(老健),228596,経ユ老短Ⅳ３・夜・超,631,1日につき,基本,,,PDF p.213
22,短期入所療養介護(老健),228597,経ユ老短Ⅳ４・超,688,1日につき,基本,,,PDF p.213
22,短期入所療養介護(老健),228598,経ユ老短Ⅳ４・夜・超,668,1日につき,基本,,,PDF p.213
22,短期入所療養介護(老健),228599,経ユ老短Ⅳ５・超,725,1日につき,基本,,,PDF p.213
22,短期入所療養介護(老健),228600,経ユ老短Ⅳ５・夜・超,703,1日につき,基本,,,PDF p.213
22,短期入所療養介護(老健),227009,ユ老短Ⅰⅰ１・超・未,567,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),227013,ユ老短Ⅰⅰ１・夜・超・未,551,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),227017,ユ老短Ⅰⅰ２・超・未,599,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),227021,ユ老短Ⅰⅰ２・夜・超・未,582,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),227025,ユ老短Ⅰⅰ３・超・未,644,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),227029,ユ老短Ⅰⅰ３・夜・超・未,625,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),227033,ユ老短Ⅰⅰ４・超・未,681,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),227037,ユ老短Ⅰⅰ４・夜・超・未,661,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),227041,ユ老短Ⅰⅰ５・超・未,717,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),227045,ユ老短Ⅰⅰ５・夜・超・未,695,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),228541,ユ老短Ⅰⅱ１・超・未,615,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),228542,ユ老短Ⅰⅱ１・夜・超・未,597,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),228543,ユ老短Ⅰⅱ２・超・未,667,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),228544,ユ老短Ⅰⅱ２・夜・超・未,648,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),228545,ユ老短Ⅰⅱ３・超・未,712,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),228546,ユ老短Ⅰⅱ３・夜・超・未,691,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),228547,ユ老短Ⅰⅱ４・超・未,751,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),228548,ユ老短Ⅰⅱ４・夜・超・未,728,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),228549,ユ老短Ⅰⅱ５・超・未,792,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),228550,ユ老短Ⅰⅱ５・夜・超・未,767,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),227057,経ユ老短Ⅰⅰ１・超・未,567,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),227061,経ユ老短Ⅰⅰ１・夜・超・未,551,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),227065,経ユ老短Ⅰⅰ２・超・未,599,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),227069,経ユ老短Ⅰⅰ２・夜・超・未,582,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),227073,経ユ老短Ⅰⅰ３・超・未,644,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),227077,経ユ老短Ⅰⅰ３・夜・超・未,625,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),227081,経ユ老短Ⅰⅰ４・超・未,681,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),227085,経ユ老短Ⅰⅰ４・夜・超・未,661,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),227089,経ユ老短Ⅰⅰ５・超・未,717,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),227093,経ユ老短Ⅰⅰ５・夜・超・未,695,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),228551,経ユ老短Ⅰⅱ１・超・未,615,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),228552,経ユ老短Ⅰⅱ１・夜・超・未,597,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),228553,経ユ老短Ⅰⅱ２・超・未,667,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),228554,経ユ老短Ⅰⅱ２・夜・超・未,648,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),228555,経ユ老短Ⅰⅱ３・超・未,712,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),228556,経ユ老短Ⅰⅱ３・夜・超・未,691,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),228557,経ユ老短Ⅰⅱ４・超・未,751,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),228558,経ユ老短Ⅰⅱ４・夜・超・未,728,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),228559,経ユ老短Ⅰⅱ５・超・未,792,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),228560,経ユ老短Ⅰⅱ５・夜・超・未,767,1日につき,基本,,,PDF p.214
22,短期入所療養介護(老健),227493,ユ老短Ⅱ１・超・未,651,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227495,ユ老短Ⅱ１・夜・超・未,631,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227497,ユ老短Ⅱ２・超・未,708,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227499,ユ老短Ⅱ２・夜・超・未,687,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227501,ユ老短Ⅱ３・超・未,789,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227503,ユ老短Ⅱ３・夜・超・未,765,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227505,ユ老短Ⅱ４・超・未,843,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227507,ユ老短Ⅱ４・夜・超・未,819,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227509,ユ老短Ⅱ５・超・未,895,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227511,ユ老短Ⅱ５・夜・超・未,868,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227517,経ユ老短Ⅱ１・超・未,651,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227519,経ユ老短Ⅱ１・夜・超・未,631,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227521,経ユ老短Ⅱ２・超・未,708,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227523,経ユ老短Ⅱ２・夜・超・未,687,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227525,経ユ老短Ⅱ３・超・未,789,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227527,経ユ老短Ⅱ３・夜・超・未,765,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227529,経ユ老短Ⅱ４・超・未,843,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227531,経ユ老短Ⅱ４・夜・超・未,819,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227533,経ユ老短Ⅱ５・超・未,895,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227535,経ユ老短Ⅱ５・夜・超・未,868,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227541,ユ老短Ⅲ１・超・未,651,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227543,ユ老短Ⅲ１・夜・超・未,631,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227545,ユ老短Ⅲ２・超・未,704,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227547,ユ老短Ⅲ２・夜・超・未,683,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227549,ユ老短Ⅲ３・超・未,771,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227551,ユ老短Ⅲ３・夜・超・未,748,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227553,ユ老短Ⅲ４・超・未,824,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227555,ユ老短Ⅲ４・夜・超・未,799,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227557,ユ老短Ⅲ５・超・未,877,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227559,ユ老短Ⅲ５・夜・超・未,850,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227565,経ユ老短Ⅲ１・超・未,651,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227567,経ユ老短Ⅲ１・夜・超・未,631,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227569,経ユ老短Ⅲ２・超・未,704,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227571,経ユ老短Ⅲ２・夜・超・未,683,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227573,経ユ老短Ⅲ３・超・未,771,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227575,経ユ老短Ⅲ３・夜・超・未,748,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227577,経ユ老短Ⅲ４・超・未,824,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227579,経ユ老短Ⅲ４・夜・超・未,799,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227581,経ユ老短Ⅲ５・超・未,877,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),227583,経ユ老短Ⅲ５・夜・超・未,850,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),228601,ユ老短Ⅳ１・超・未,556,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),228602,ユ老短Ⅳ１・夜・超・未,538,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),228603,ユ老短Ⅳ２・超・未,588,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),228604,ユ老短Ⅳ２・夜・超・未,570,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),228605,ユ老短Ⅳ３・超・未,631,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),228606,ユ老短Ⅳ３・夜・超・未,612,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),228607,ユ老短Ⅳ４・超・未,667,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),228608,ユ老短Ⅳ４・夜・超・未,648,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),228609,ユ老短Ⅳ５・超・未,703,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),228610,ユ老短Ⅳ５・夜・超・未,682,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),228611,経ユ老短Ⅳ１・超・未,556,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),228612,経ユ老短Ⅳ１・夜・超・未,538,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),228613,経ユ老短Ⅳ２・超・未,588,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),228614,経ユ老短Ⅳ２・夜・超・未,570,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),228615,経ユ老短Ⅳ３・超・未,631,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),228616,経ユ老短Ⅳ３・夜・超・未,612,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),228617,経ユ老短Ⅳ４・超・未,667,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),228618,経ユ老短Ⅳ４・夜・超・未,648,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),228619,経ユ老短Ⅳ５・超・未,703,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),228620,経ユ老短Ⅳ５・夜・超・未,682,1日につき,基本,,,PDF p.215
22,短期入所療養介護(老健),228461,特定老短１・超,465,1回につき,基本,,,PDF p.215
22,短期入所療養介護(老健),228465,特定老短１・夜・超,451,1回につき,基本,,,PDF p.215
22,短期入所療養介護(老健),228471,特定老短２・超,649,1回につき,基本,,,PDF p.215
22,短期入所療養介護(老健),228472,特定老短２・夜・超,629,1回につき,基本,,,PDF p.215
22,短期入所療養介護(老健),228473,特定老短３・超,907,1回につき,基本,,,PDF p.215
22,短期入所療養介護(老健),228474,特定老短３・夜・超,880,1回につき,基本,,,PDF p.215
22,短期入所療養介護(老健),229011,老短Ⅰⅰ１・欠,527,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229015,老短Ⅰⅰ１・夜・欠,511,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229021,老短Ⅰⅰ２・欠,561,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229025,老短Ⅰⅰ２・夜・欠,544,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229031,老短Ⅰⅰ３・欠,605,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229035,老短Ⅰⅰ３・夜・欠,587,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229041,老短Ⅰⅰ４・欠,643,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229045,老短Ⅰⅰ４・夜・欠,623,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229051,老短Ⅰⅰ５・欠,680,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229055,老短Ⅰⅰ５・夜・欠,659,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229501,老短Ⅰⅱ１・欠,573,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229502,老短Ⅰⅱ１・夜・欠,556,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229503,老短Ⅰⅱ２・欠,625,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229504,老短Ⅰⅱ２・夜・欠,606,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229505,老短Ⅰⅱ３・欠,671,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229506,老短Ⅰⅱ３・夜・欠,650,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229507,老短Ⅰⅱ４・欠,712,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229508,老短Ⅰⅱ４・夜・欠,690,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229509,老短Ⅰⅱ５・欠,752,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229510,老短Ⅰⅱ５・夜・欠,729,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229211,老短Ⅰⅲ１・欠,581,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229215,老短Ⅰⅲ１・夜・欠,564,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229221,老短Ⅰⅲ２・欠,616,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229225,老短Ⅰⅲ２・夜・欠,598,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229231,老短Ⅰⅲ３・欠,661,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229235,老短Ⅰⅲ３・夜・欠,641,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229241,老短Ⅰⅲ４・欠,698,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229245,老短Ⅰⅲ４・夜・欠,677,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229251,老短Ⅰⅲ５・欠,736,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229255,老短Ⅰⅲ５・夜・欠,714,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229511,老短Ⅰⅳ１・欠,631,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229512,老短Ⅰⅳ１・夜・欠,613,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229513,老短Ⅰⅳ２・欠,685,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229514,老短Ⅰⅳ２・夜・欠,665,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229515,老短Ⅰⅳ３・欠,731,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229516,老短Ⅰⅳ３・夜・欠,709,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229517,老短Ⅰⅳ４・欠,771,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229518,老短Ⅰⅳ４・夜・欠,748,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229519,老短Ⅰⅳ５・欠,813,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),229520,老短Ⅰⅳ５・夜・欠,788,1日につき,基本,,,PDF p.216
22,短期入所療養介護(老健),227609,老短Ⅱⅰ１・欠,553,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227613,老短Ⅱⅰ１・夜・欠,536,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227617,老短Ⅱⅰ２・欠,612,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227621,老短Ⅱⅰ２・夜・欠,594,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227625,老短Ⅱⅰ３・欠,694,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227629,老短Ⅱⅰ３・夜・欠,673,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227633,老短Ⅱⅰ４・欠,750,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227637,老短Ⅱⅰ４・夜・欠,727,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227641,老短Ⅱⅰ５・欠,805,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227645,老短Ⅱⅰ５・夜・欠,781,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227657,老短Ⅱⅱ１・欠,609,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227661,老短Ⅱⅱ１・夜・欠,591,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227665,老短Ⅱⅱ２・欠,669,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227669,老短Ⅱⅱ２・夜・欠,649,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227673,老短Ⅱⅱ３・欠,752,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227677,老短Ⅱⅱ３・夜・欠,729,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227681,老短Ⅱⅱ４・欠,808,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227685,老短Ⅱⅱ４・夜・欠,783,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227689,老短Ⅱⅱ５・欠,862,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227693,老短Ⅱⅱ５・夜・欠,836,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227705,老短Ⅲⅰ１・欠,553,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227709,老短Ⅲⅰ１・夜・欠,536,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227713,老短Ⅲⅰ２・欠,608,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227717,老短Ⅲⅰ２・夜・欠,589,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227721,老短Ⅲⅰ３・欠,676,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227725,老短Ⅲⅰ３・夜・欠,655,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227729,老短Ⅲⅰ４・欠,730,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227733,老短Ⅲⅰ４・夜・欠,708,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227737,老短Ⅲⅰ５・欠,785,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227741,老短Ⅲⅰ５・夜・欠,761,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227753,老短Ⅲⅱ１・欠,609,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227757,老短Ⅲⅱ１・夜・欠,591,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227761,老短Ⅲⅱ２・欠,664,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227765,老短Ⅲⅱ２・夜・欠,645,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227769,老短Ⅲⅱ３・欠,732,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227773,老短Ⅲⅱ３・夜・欠,711,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227777,老短Ⅲⅱ４・欠,787,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227781,老短Ⅲⅱ４・夜・欠,763,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227785,老短Ⅲⅱ５・欠,842,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),227789,老短Ⅲⅱ５・夜・欠,817,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),229561,老短Ⅳⅰ１・欠,517,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),229562,老短Ⅳⅰ１・夜・欠,501,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),229563,老短Ⅳⅰ２・欠,549,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),229564,老短Ⅳⅰ２・夜・欠,532,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),229565,老短Ⅳⅰ３・欠,594,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),229566,老短Ⅳⅰ３・夜・欠,576,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),229567,老短Ⅳⅰ４・欠,631,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),229568,老短Ⅳⅰ４・夜・欠,612,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),229569,老短Ⅳⅰ５・欠,667,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),229570,老短Ⅳⅰ５・夜・欠,647,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),229571,老短Ⅳⅱ１・欠,569,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),229572,老短Ⅳⅱ１・夜・欠,552,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),229573,老短Ⅳⅱ２・欠,604,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),229574,老短Ⅳⅱ２・夜・欠,586,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),229575,老短Ⅳⅱ３・欠,648,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),229576,老短Ⅳⅱ３・夜・欠,628,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),229577,老短Ⅳⅱ４・欠,684,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),229578,老短Ⅳⅱ４・夜・欠,664,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),229579,老短Ⅳⅱ５・欠,722,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),229580,老短Ⅳⅱ５・夜・欠,700,1日につき,基本,,,PDF p.217
22,短期入所療養介護(老健),229311,ユ老短Ⅰⅰ１・欠,585,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229313,ユ老短Ⅰⅰ１・夜・欠,568,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229321,ユ老短Ⅰⅰ２・欠,618,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229323,ユ老短Ⅰⅰ２・夜・欠,600,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229331,ユ老短Ⅰⅰ３・欠,664,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229333,ユ老短Ⅰⅰ３・夜・欠,644,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229341,ユ老短Ⅰⅰ４・欠,702,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229343,ユ老短Ⅰⅰ４・夜・欠,681,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229351,ユ老短Ⅰⅰ５・欠,739,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229353,ユ老短Ⅰⅰ５・夜・欠,717,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229521,ユ老短Ⅰⅱ１・欠,634,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229522,ユ老短Ⅰⅱ１・夜・欠,615,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229523,ユ老短Ⅰⅱ２・欠,688,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229524,ユ老短Ⅰⅱ２・夜・欠,668,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229525,ユ老短Ⅰⅱ３・欠,734,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229526,ユ老短Ⅰⅱ３・夜・欠,712,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229527,ユ老短Ⅰⅱ４・欠,774,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229528,ユ老短Ⅰⅱ４・夜・欠,751,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229529,ユ老短Ⅰⅱ５・欠,816,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229530,ユ老短Ⅰⅱ５・夜・欠,791,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229411,経ユ老短Ⅰⅰ１・欠,585,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229413,経ユ老短Ⅰⅰ１・夜・欠,568,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229421,経ユ老短Ⅰⅰ２・欠,618,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229423,経ユ老短Ⅰⅰ２・夜・欠,600,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229431,経ユ老短Ⅰⅰ３・欠,664,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229433,経ユ老短Ⅰⅰ３・夜・欠,644,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229441,経ユ老短Ⅰⅰ４・欠,702,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229443,経ユ老短Ⅰⅰ４・夜・欠,681,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229451,経ユ老短Ⅰⅰ５・欠,739,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229453,経ユ老短Ⅰⅰ５・夜・欠,717,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229531,経ユ老短Ⅰⅱ１・欠,634,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229532,経ユ老短Ⅰⅱ１・夜・欠,615,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229533,経ユ老短Ⅰⅱ２・欠,688,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229534,経ユ老短Ⅰⅱ２・夜・欠,668,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229535,経ユ老短Ⅰⅱ３・欠,734,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229536,経ユ老短Ⅰⅱ３・夜・欠,712,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229537,経ユ老短Ⅰⅱ４・欠,774,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229538,経ユ老短Ⅰⅱ４・夜・欠,751,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229539,経ユ老短Ⅰⅱ５・欠,816,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),229540,経ユ老短Ⅰⅱ５・夜・欠,791,1日につき,基本,,,PDF p.218
22,短期入所療養介護(老健),227797,ユ老短Ⅱ１・欠,671,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227799,ユ老短Ⅱ１・夜・欠,651,1日につき,基本,,,PDF p.219
22,短期入所療養介護(老健),227801,ユ老短Ⅱ２・欠,730,1日につき,基本,,,PDF p.219
