124230,A2,8110,201603,999999,訪問型独自サービス中山間地域等提供加算,5,3,,,,,,,2,2,2,,,,,,1,20160301
124230,A2,8111,201603,999999,訪問型独自サービス中山間地域等加算日割,5,2,,,,,,,2,2,2,,,,,,1,20160301
124230,A2,8112,201603,999999,訪問型独自サービス中山間地域等加算回数,5,1,,,,,,,2,2,2,,,,,,1,20160301
124230,A2,8310,202104,202109,訪問型独自サービス令和3年9月30日までの上乗せ分,1,3,,,3,,,,2,2,2,,,,,,1,20210401
124230,A2,6281,202210,202405,訪問型独自サービスベースアップ等支援加算,24,3,,,,,,,2,2,2,,,,,,1,20221001
124230,A6,1111,201603,201909,通所型独自サービス１,1647,3,,,3,,,,2,2,1,,,,,,1,20160301
124230,A6,1111,201910,202103,通所型独自サービス１,1655,3,,,3,,,,2,2,1,,,,,,1,20191001
124230,A6,1111,202104,202403,通所型独自サービス１,1672,3,,,3,,,,2,2,1,,,,,,1,20210401
124230,A6,1111,202404,999999,通所型独自サービス１１,1798,3,,,3,,,,2,2,1,,,,,,1,20240401
124230,A6,1112,201603,202103,通所型独自サービス１日割,54,2,,,3,,,,2,2,1,,,,,,1,20160301
124230,A6,1112,202104,202403,通所型独自サービス１日割,55,2,,,3,,,,2,2,1,,,,,,1,20210401
124230,A6,1112,202404,999999,通所型独自サービス１１日割,59,2,,,3,,,,2,2,1,,,,,,1,20240401
124230,A6,1113,201603,201909,通所型独自サービス１回数,378,1,,,3,,,,2,2,1,,,,,,1,20160301
124230,A6,1113,201910,202103,通所型独自サービス１回数,380,1,,,3,,,,2,2,1,,,,,,1,20191001
124230,A6,1113,202104,202403,通所型独自サービス１回数,384,1,,,3,,,,2,2,1,,,,,,1,20210401
124230,A6,1113,202404,999999,通所型独自サービス２１,436,1,,,3,,,,2,2,1,,,,,,1,20240401
124230,A6,1121,201603,201909,通所型独自サービス２,3377,3,,,3,,,,2,1,2,,,,,,1,20160301
124230,A6,1121,201910,202103,通所型独自サービス２,3393,3,,,3,,,,2,1,2,,,,,,1,20191001
124230,A6,1121,202104,202403,通所型独自サービス２,3428,3,,,3,,,,2,1,2,,,,,,1,20210401
124230,A6,1121,202404,999999,通所型独自サービス１２,3621,3,,,3,,,,2,1,2,,,,,,1,20240401
124230,A6,1122,201603,201909,通所型独自サービス２日割,111,2,,,3,,,,2,1,2,,,,,,1,20160301
124230,A6,1122,201910,202103,通所型独自サービス２日割,112,2,,,3,,,,2,1,2,,,,,,1,20191001
124230,A6,1122,202104,202403,通所型独自サービス２日割,113,2,,,3,,,,2,1,2,,,,,,1,20210401
124230,A6,1122,202404,999999,通所型独自サービス１２日割,119,2,,,3,,,,2,1,2,,,,,,1,20240401
124230,A6,1123,201603,201909,通所型独自サービス２回数,389,1,,,3,,,,2,1,2,,,,,,1,20160301
124230,A6,1123,201910,202103,通所型独自サービス２回数,391,1,,,3,,,,2,1,2,,,,,,1,20191001
124230,A6,1123,202104,202403,通所型独自サービス２回数,395,1,,,3,,,,2,1,2,,,,,,1,20210401
124230,A6,1123,202404,999999,通所型独自サービス２２,447,1,,,3,,,,2,1,2,,,,,,1,20240401
124230,A6,4001,202104,999999,通所型独自サービス生活機能向上連携加算Ⅰ,100,3,,,3,,,,2,2,2,,,,,,1,20210401
124230,A6,4002,201810,202103,通所型独自サービス生活機能向上連携加算,200,3,,,3,,,,2,2,2,,,,,,1,20181001
124230,A6,4002,202104,999999,通所型独自サービス生活機能向上連携加算Ⅱ１,200,3,,,3,,,,2,2,2,,,,,,1,20210401
124230,A6,4003,201810,202103,通所型独自サービス生活機能向上連携加算,100,3,,,3,,,,2,2,2,,,,,,1,20181001
124230,A6,4003,202104,999999,通所型独自サービス生活機能向上連携加算Ⅱ２,100,3,,,3,,,,2,2,2,,,,,,1,20210401
124230,A6,5002,201603,999999,通所型独自サービス運動器機能向上加算,225,3,,,3,,,,2,2,2,,,,,,1,20160301
124230,A6,5003,201603,202103,通所型独自サービス栄養改善加算,150,3,,,3,,,,2,2,2,,,,,,1,20160301
124230,A6,5003,202104,999999,通所型独自サービス栄養改善加算,200,3,,,3,,,,2,2,2,,,,,,1,20210401
124230,A6,5004,201603,202103,通所型独自サービス口腔機能向上加算,150,3,,,3,,,,2,2,2,,,,,,1,20160301
124230,A6,5004,202104,999999,通所型独自サービス口腔機能向上加算Ⅰ,150,3,,,3,,,,2,2,2,,,,,,1,20210401
124230,A6,5005,201603,999999,通所型独自サービス事業所評価加算,120,3,,,3,,,,2,2,2,,,,,,1,20160301
124230,A6,5006,201603,999999,通所型独自複数サービス実施加算Ⅰ１,480,3,,,3,,,,2,2,2,,,,,,1,20160301
124230,A6,5007,201603,999999,通所型独自複数サービス実施加算Ⅰ２,480,3,,,3,,,,2,2,2,,,,,,1,20160301
124230,A6,5008,201603,999999,通所型独自複数サービス実施加算Ⅰ３,480,3,,,3,,,,2,2,2,,,,,,1,20160301
124230,A6,5009,201603,999999,通所型独自複数サービス実施加算Ⅱ,700,3,,,3,,,,2,2,2,,,,,,1,20160301
124230,A6,5010,201603,999999,通所型独自生活向上グループ活動加算,100,3,,,3,,,,2,2,2,,,,,,1,20160301
